user,content,collect,forward,comment,like,userUrl
0,Tardis蓝盒子丨方书剑资源博,"今天我来到了上海广播电视台。上海广播电视台、上海文化广播影视集团有限公司（英文统称Shanghai Media Group，简称“SMG”）是中国目前产业门类最多、产业规模最大的省级新型主流媒体及综合文化产业集团。
首先，我看了4K的宣传片。之后，我了解了SMG的历史。
上海广播电视台于2009年10月21日已经挂牌 展开全文c",收藏,转发 82,评论 37,205,https://weibo.com/7182519217?refer_flag=1001030103_
08月22日 05:30,追剧美少女啦,,收藏,转发,评论,1,https://weibo.com/7302676413?refer_flag=1001030103_
0,种桃得瓜,"【静安区召开“青年向往之城”交流分享会】#关注静安# 8月25日，由静安团区委、上海广播电视台团委、上海报业集团团委、华东建筑集团团委共同举办的“青年向往之城”交流分享会举行。

今年活动主题聚焦“青年向往之城”，围绕“人民城市人民建，人民城市为人民”重要理念，融入海峡两岸暨港澳青年的 展开全文c",收藏,转发,评论,3,https://weibo.com/7158466004?refer_flag=1001030103_
08月21日 08:58,研股老友,,收藏,转发,评论,0,https://weibo.com/7287606481?refer_flag=1001030103_
08月20日 20:50,嗨到唱歌的开水壶,"云端交易 更便捷
2020年上海电视节，首次推出国际影视云市场，通过在线方式，为参展公司及作品提供全新的数字化展示与交流、洽谈平台，为国内外影视产业机构提供更加高效、便捷的参会方式。
在这个平台上，汇集了来自海内外超过700家影视参展商，除了国内知名影视企业包括上海广播电视台、上海文化广播 展开全文c",收藏,转发,评论,0,https://weibo.com/1252370543?refer_flag=1001030103_
09月01日 07:40,知足的兔子,“中国首部8k全景声实景原创歌剧电影，由上海音乐学院和上海广播电视台联合出品，男中音歌唱家、上海音乐学院院长廖昌永主演，上海电视艺术家协会主席、国家一级导演滕俊杰执导……影片计划明年上映，献礼建党百年” 祝贺并期待中,收藏,转发,评论,0,https://weibo.com/1909767161?refer_flag=1001030103_
0,上海发布,"【沪版“开学第一课”—公共安全教育明天18时开播！预告片先睹为快】#上海新闻# 《公共安全教育开学第一课》（第六季）就要开播啦！明天18:00至18:45，节目将在上海教育电视台首播，上海广播电视台纪实频道、法治天地频道等媒体平台也将同步转播。

市公安局治安总队黄奕、交警总队贾杰，市消防救援总 展开全文c",收藏,转发 29,评论 18,104,https://weibo.com/2539961154?refer_flag=1001030103_
08月31日 16:45,上海嘉定,,收藏,转发 202,评论 3,9,https://weibo.com/2559716940?refer_flag=1001030103_
0,传媒剧透君,【今天下午六点！来这里，看#张文宏#等大咖上“#开学第一课# ”】《公共安全教育开学第一课》（第六季）就要开播啦！今天18:00至18:45，节目将在上海教育电视台首播，上海广播电视台纪实频道、法治天地频道等媒体平台将同步转播，在“上海嘉定”APP，也可同步观看哦~ L上海嘉定的微博视频,收藏,转发 120,评论 136,249,https://weibo.com/3915748980?refer_flag=1001030103_
0,上海普陀,"【重大现实题材电视剧#电视剧功勋# 下月开机】
总导演：郑晓龙
主演：周迅、靳东、蒋欣、郭涛、黄志忠等

出品方：上海广播电视台、春羽影视、花儿影视等
分组导演：沈严、林楠、杨文军、毛卫宁、康洪雷、阎建钢、杨阳、郑晓龙
分组编剧：王小枪、巩向东、徐速、李修文、刘戈建、陈枰、宋方金、申捷、 展开全文c",收藏,转发,评论,2,https://weibo.com/2665774271?refer_flag=1001030103_
0,上海音乐学院,,收藏,转发 62,评论 52,263,https://weibo.com/6045755938?refer_flag=1001030103_
08月30日 15:37,Viptranslator,"【沪版“开学第一课”O今天18时开播 ！4段短视频带你先睹为快！】
《公共安全教育开学第一课》（第六季）就要开播啦！O今天18:00至18:45 ，节目将在上海教育电视台首播，上海广播电视台纪实频道、法治天地频道等媒体平台也将同步转播。

市公安局治安总队黄奕、交警总队贾杰，市消防救援总队 展开全文c",收藏,转发 2,评论 14,26,https://weibo.com/1750858234?refer_flag=1001030103_
08月30日 12:05,广播爱好者658,,收藏,转发 4,评论 2,2,https://weibo.com/1584704580?refer_flag=1001030103_
08月27日 18:40,空谷_何婕站,【上观新闻：歌剧电影《贺绿汀》杀青！剧组200人战高温、克难关，廖昌永瘦了】歌剧电影《贺绿汀》8月27日在车墩影视基地杀青。这是中国首部8K全景声实景原创歌剧电影，由上海音乐学院和上海广播电视台联合出品，男中音歌唱家、上海音乐学院院长廖昌永主演，上海电视艺术家协会主席、国家一级导演滕俊杰 展开全文c,收藏,转发,评论 1,2,https://weibo.com/7409511661?refer_flag=1001030103_
0,上海科技,,收藏,转发,评论,1,https://weibo.com/2657633095?refer_flag=1001030103_
0,静安小记者之董牛牛,"浙江卫视已经官方宣布接下来要播出的三部剧，《平凡的荣耀》《在一起》《瞄准》。《在一起》是由上海广播电视台、耀客传媒制作。《瞄准》是由浙江广电旗下浙江影视集团制作。

但是目前东方卫视对这三部剧还没有任何宣传，连《平凡的荣耀》宣传都还没开始，浙江卫视已经开始在微博宣传了。",收藏,转发,评论,1,https://weibo.com/6589145410?refer_flag=1001030103_
0,上海静安,@我是思达 北京广播电视台财经频道和生活频道台标先后变成16:9，依旧标清画质播出，挺好的，反正电视也没人看，凑合播吧。看外省的网友提供的讯息，明年北京广播电视台也要再次整合频道，类似上海广播电视台大破大立一般。,收藏,转发 18,评论 7,1,https://weibo.com/2541763545?refer_flag=1001030103_
0,我爱丫丫悟,"2020-8-27 《健康上海行动》实施一周年新闻发布会👉O网页链接
上海广播电视台融媒体中心主持人何婕担任《健康上海行动》推广大使
via 健康上海12320/上观新闻",收藏,转发,评论,0,https://weibo.com/2282551273?refer_flag=1001030103_
08月22日 22:45,当代生活报,【执牛耳者—2020上海科创先锋展启动仪式正在举行→】#未来说:执牛耳者# 由上海市科学技术委员会和上海广播电视台联合出品的2020上海科技节大型科技访谈节目《未来说：执牛耳者》即将开播！为了多方位呈现节目中受访科学家们的科研成果和科学精神，记录中国科技创新的高光时刻和“大国重器，执牛耳者” 展开全文c,收藏,转发 2,评论 1,5,https://weibo.com/2195600811?refer_flag=1001030103_
08月22日 10:54 转赞人数超过100,恐泷DD,,收藏,转发 20,评论 11,159,https://weibo.com/5960673213?refer_flag=1001030103_
0,Tardis蓝盒子丨方书剑资源博,"今天我来到了上海广播电视台。上海广播电视台、上海文化广播影视集团有限公司（英文统称Shanghai Media Group，简称“SMG”）是中国目前产业门类最多、产业规模最大的省级新型主流媒体及综合文化产业集团。
首先，我看了4K的宣传片。之后，我了解了SMG的历史。
上海广播电视台于2009年10月21日已经挂牌 展开全文c",收藏,转发 82,评论 37,205,https://weibo.com/7182519217?refer_flag=1001030103_
08月22日 05:30,追剧美少女啦,,收藏,转发,评论,1,https://weibo.com/7302676413?refer_flag=1001030103_
0,种桃得瓜,"【静安区召开“青年向往之城”交流分享会】#关注静安# 8月25日，由静安团区委、上海广播电视台团委、上海报业集团团委、华东建筑集团团委共同举办的“青年向往之城”交流分享会举行。

今年活动主题聚焦“青年向往之城”，围绕“人民城市人民建，人民城市为人民”重要理念，融入海峡两岸暨港澳青年的 展开全文c",收藏,转发,评论,3,https://weibo.com/7158466004?refer_flag=1001030103_
08月21日 08:58,研股老友,,收藏,转发,评论,0,https://weibo.com/7287606481?refer_flag=1001030103_
08月20日 20:50,嗨到唱歌的开水壶,"云端交易 更便捷
2020年上海电视节，首次推出国际影视云市场，通过在线方式，为参展公司及作品提供全新的数字化展示与交流、洽谈平台，为国内外影视产业机构提供更加高效、便捷的参会方式。
在这个平台上，汇集了来自海内外超过700家影视参展商，除了国内知名影视企业包括上海广播电视台、上海文化广播 展开全文c",收藏,转发,评论,0,https://weibo.com/1252370543?refer_flag=1001030103_
09月01日 07:40,知足的兔子,“中国首部8k全景声实景原创歌剧电影，由上海音乐学院和上海广播电视台联合出品，男中音歌唱家、上海音乐学院院长廖昌永主演，上海电视艺术家协会主席、国家一级导演滕俊杰执导……影片计划明年上映，献礼建党百年” 祝贺并期待中,收藏,转发,评论,0,https://weibo.com/1909767161?refer_flag=1001030103_
0,上海发布,"【沪版“开学第一课”—公共安全教育明天18时开播！预告片先睹为快】#上海新闻# 《公共安全教育开学第一课》（第六季）就要开播啦！明天18:00至18:45，节目将在上海教育电视台首播，上海广播电视台纪实频道、法治天地频道等媒体平台也将同步转播。

市公安局治安总队黄奕、交警总队贾杰，市消防救援总 展开全文c",收藏,转发 29,评论 18,104,https://weibo.com/2539961154?refer_flag=1001030103_
08月31日 16:45,上海嘉定,,收藏,转发 202,评论 3,9,https://weibo.com/2559716940?refer_flag=1001030103_
0,传媒剧透君,【今天下午六点！来这里，看#张文宏#等大咖上“#开学第一课# ”】《公共安全教育开学第一课》（第六季）就要开播啦！今天18:00至18:45，节目将在上海教育电视台首播，上海广播电视台纪实频道、法治天地频道等媒体平台将同步转播，在“上海嘉定”APP，也可同步观看哦~ L上海嘉定的微博视频,收藏,转发 120,评论 136,249,https://weibo.com/3915748980?refer_flag=1001030103_
0,上海普陀,"【重大现实题材电视剧#电视剧功勋# 下月开机】
总导演：郑晓龙
主演：周迅、靳东、蒋欣、郭涛、黄志忠等

出品方：上海广播电视台、春羽影视、花儿影视等
分组导演：沈严、林楠、杨文军、毛卫宁、康洪雷、阎建钢、杨阳、郑晓龙
分组编剧：王小枪、巩向东、徐速、李修文、刘戈建、陈枰、宋方金、申捷、 展开全文c",收藏,转发,评论,2,https://weibo.com/2665774271?refer_flag=1001030103_
0,上海音乐学院,,收藏,转发 62,评论 52,263,https://weibo.com/6045755938?refer_flag=1001030103_
08月30日 15:37,Viptranslator,"【沪版“开学第一课”O今天18时开播 ！4段短视频带你先睹为快！】
《公共安全教育开学第一课》（第六季）就要开播啦！O今天18:00至18:45 ，节目将在上海教育电视台首播，上海广播电视台纪实频道、法治天地频道等媒体平台也将同步转播。

市公安局治安总队黄奕、交警总队贾杰，市消防救援总队 展开全文c",收藏,转发 2,评论 14,26,https://weibo.com/1750858234?refer_flag=1001030103_
08月30日 12:05,广播爱好者658,,收藏,转发 4,评论 2,2,https://weibo.com/1584704580?refer_flag=1001030103_
08月27日 18:40,空谷_何婕站,【上观新闻：歌剧电影《贺绿汀》杀青！剧组200人战高温、克难关，廖昌永瘦了】歌剧电影《贺绿汀》8月27日在车墩影视基地杀青。这是中国首部8K全景声实景原创歌剧电影，由上海音乐学院和上海广播电视台联合出品，男中音歌唱家、上海音乐学院院长廖昌永主演，上海电视艺术家协会主席、国家一级导演滕俊杰 展开全文c,收藏,转发,评论 1,2,https://weibo.com/7409511661?refer_flag=1001030103_
